transaction_date,amount,merchant_category,is_flagged
2026-08-05,62.76,Travel,1
2026-08-05,289.62,Travel,0
2026-08-05,115.01,grocery,0
2026-08-05,25.28,travel ,0
2026-08-05,N/A,Travel,0
2026-08-05,430.58,entertainment,0
2026-08-05,165.07,electronics,0
2026-08-05,71.08,travel ,0
2026-08-05,23.57,electronics,0
2026-08-05,182.49,electronics,0
2026-08-05,183.62,Dining,0
2026-08-05,40.59,grocery,0
2026-08-05,229.23,entertainment,0
2026-08-05,81.01,Travel,0
2026-08-05,29.05,travel ,0
2026-08-05,100.23,grocery,0
2026-08-05,121.58,dining,0
2026-08-05,20.92,entertainment,0
2026-08-05,17.34,electronics,0
2026-08-05,204.53,Dining,0
2026-08-05,176.07,grocery,0
2026-08-05,160.74,dining,0
2026-08-05,107.13,Dining,0
2026-08-05,358.26,grocery,0
2026-08-05,159.34,entertainment,0
2026-08-05,142.18,GROCERY,0
2026-08-05,104.8,dining,0
2026-08-05,220.55,Dining,0
2026-08-05,129.23,utilities,0
2026-08-05,280.21,entertainment,0
2026-08-05,115.84,utilities,0
2026-08-05,96.18,utilities,0
2026-08-05,211.97,utilities,0
2026-08-05,246.36,GROCERY,0
2026-08-05,112.72,dining,0
2026-08-05,203.02,GROCERY,0
2026-08-05,36.32,grocery,0
2026-08-05,10.34,travel ,0
2026-08-05,99.21,electronics,0
2026-08-05,21.06,electronics,0
2026-08-05,148.55,grocery,0
2026-08-05,75.74,dining,0
2026-08-05,379.83,Dining,0
2026-08-05,23.17,GROCERY,0
2026-08-05,76.14,Dining,0
2026-08-05,82.79,GROCERY,0
2026-08-05,85.36,entertainment,0
2026-08-05,23.4,dining,0
2026-08-05,317.13,electronics,0
2026-08-05,72.7,grocery,0
2026-08-05,257.3,GROCERY,0
2026-08-05,11.85,Travel,0
2026-08-05,63.34,grocery,0
2026-08-05,34.98,grocery,0
2026-08-05,143.36,utilities,0
2026-08-05,27.26,GROCERY,0
2026-08-05,107.96,dining,0
2026-08-05,255.94,utilities,0
2026-08-05,280.52,entertainment,0
2026-08-05,326.36,grocery,0
2026-08-05,48.9,utilities,0
2026-08-05,134.52,grocery,0
2026-08-05,188.92,dining,0
2026-08-05,47.62,travel ,0
2026-08-05,187.33,entertainment,0
2026-08-05,94.24,travel ,1
2026-08-05,323.44,GROCERY,0
2026-08-05,141.37,Travel,0
2026-08-05,194.7,utilities,0
2026-08-05,83.53,grocery,0
2026-08-05,92.92,entertainment,0
2026-08-05,167.01,grocery,0
2026-08-05,137.56,grocery,0
2026-08-05,265.88,entertainment,0
2026-08-05,445.24,dining,0
2026-08-05,200.0,utilities,0
2026-08-05,73.69,utilities,0
2026-08-05,244.01,electronics,0
2026-08-05,115.38,Dining,0
2026-08-05,153.87,electronics,0
2026-08-05,68.23,utilities,0
2026-08-05,206.91,Dining,0
2026-08-05,33.8,Travel,0
2026-08-05,170.05,dining,0
2026-08-05,71.7,Dining,0
2026-08-05,427.54,Dining,0
2026-08-05,85.27,GROCERY,0
2026-08-05,75.39,electronics,0
2026-08-05,75.16,entertainment,0
2026-08-05,214.79,utilities,0
2026-08-05,48.62,electronics,0
2026-08-05,45.7,travel ,0
2026-08-05,102.4,dining,0
2026-08-05,222.08,GROCERY,0
2026-08-05,35.53,electronics,0
2026-08-05,16.05,grocery,0
2026-08-05,167.74,entertainment,0
2026-08-05,49.44,utilities,0
2026-08-05,24.84,GROCERY,0
2026-08-05,383.97,electronics,1
2026-08-05,329.8,travel ,0
2026-08-05,28.01,Travel,0
2026-08-05,193.04,Dining,1
2026-08-05,89.39,electronics,0
2026-08-05,87.39,dining,1
2026-08-05,178.2,grocery,0
2026-08-05,14.29,dining,0
2026-08-05,78.41,electronics,0
2026-08-05,15.78,utilities,0
2026-08-05,306.36,Travel,0
2026-08-05,154.74,grocery,0
2026-08-05,193.34,travel ,0
2026-08-05,140.81,Travel,0
2026-08-05,271.46,utilities,0
2026-08-05,144.87,GROCERY,0
2026-08-05,120.62,Travel,0
2026-08-05,134.65,GROCERY,0
2026-08-05,107.0,Travel,0
2026-08-05,143.31,dining,0
2026-08-05,158.23,dining,0
2026-08-05,60.28,electronics,0
2026-08-05,90.12,utilities,0
2026-08-05,132.76,Travel,0
2026-08-05,136.52,entertainment,0
2026-08-05,103.39,travel ,0
2026-08-05,6.3,electronics,0
2026-08-05,66.69,travel ,0
2026-08-05,134.34,Travel,0
2026-08-05,25.13,electronics,0
2026-08-05,284.64,GROCERY,1
2026-08-05,261.08,grocery,0
2026-08-05,93.19,electronics,0
2026-08-05,304.16,Dining,0
2026-08-05,45.9,entertainment,0
2026-08-05,294.98,entertainment,1
2026-08-05,156.76,Travel,0
2026-08-05,739.19,electronics,0
2026-08-05,104.24,entertainment,0
2026-08-05,168.19,electronics,0
2026-08-05,190.72,Dining,0
2026-08-05,9.83,Dining,0
2026-08-05,63.9,dining,0
2026-08-05,32.01,GROCERY,0
2026-08-05,60.8,entertainment,0
2026-08-05,349.64,entertainment,0
2026-08-05,100.48,Dining,0
2026-08-05,57.73,grocery,0
2026-08-05,66.74,dining,0
2026-08-05,150.16,utilities,0
2026-08-05,254.55,grocery,0
2026-08-05,102.76,Travel,0
2026-08-05,167.15,Dining,0
2026-08-05,82.15,electronics,1
2026-08-05,29.36,travel ,0
2026-08-05,97.76,GROCERY,0
2026-08-05,36.88,entertainment,0
2026-08-05,35.9,entertainment,0
2026-08-05,172.2,travel ,1
2026-08-05,435.32,electronics,0
2026-08-05,9.69,dining,0
2026-08-05,36.46,grocery,0
2026-08-05,27.76,electronics,0
2026-08-05,74.38,Travel,0
2026-08-05,118.12,GROCERY,0
2026-08-05,63.16,GROCERY,0
2026-08-05,65.19,dining,0
2026-08-05,50.17,GROCERY,0
2026-08-05,102.21,Travel,0
2026-08-05,94.99,travel ,0
2026-08-05,60.01,grocery,0
2026-08-05,240.18,GROCERY,0
2026-08-05,127.64,dining,0
2026-08-05,106.64,entertainment,0
2026-08-05,231.46,Dining,1
2026-08-05,72.62,GROCERY,0
2026-08-05,83.54,travel ,0
2026-08-05,51.59,dining,0
2026-08-05,144.83,grocery,0
2026-08-05,244.09,GROCERY,0
2026-08-05,126.84,electronics,0
2026-08-05,78.72,Dining,0
2026-08-05,28.36,electronics,0
2026-08-05,175.49,Dining,0
2026-08-05,178.54,Travel,0
2026-08-05,286.41,grocery,0
2026-08-05,220.95,travel ,0
2026-08-05,588.62,grocery,0
2026-08-05,330.1,GROCERY,0
2026-08-05,191.68,entertainment,0
2026-08-05,86.86,Dining,0
2026-08-05,180.28,electronics,0
2026-08-05,36.19,Travel,0
2026-08-05,36.77,entertainment,0
2026-08-05,94.8,entertainment,0
2026-08-05,35.7,Dining,0
2026-08-05,244.8,utilities,0
2026-08-05,138.38,utilities,0
2026-08-05,442.82,electronics,0
2026-08-05,168.4,grocery,0
2026-08-05,91.74,dining,0
2026-08-05,35.67,travel ,0
2026-08-05,13.2,entertainment,0
2026-08-05,158.66,Dining,0
2026-08-05,151.19,Travel,0
2026-08-05,62.02,Dining,0
2026-08-05,84.23,Travel,0
2026-08-05,314.12,travel ,0
2026-08-05,73.02,Dining,0
2026-08-05,147.62,grocery,0
2026-08-05,15.52,Travel,1
2026-08-05,115.89,dining,0
2026-08-05,52.52,dining,0
2026-08-05,223.08,entertainment,0
2026-08-05,125.89,entertainment,0
2026-08-05,389.69,electronics,0
2026-08-05,113.48,GROCERY,0
2026-08-05,216.91,utilities,0
2026-08-05,81.06,Travel,0
2026-08-05,104.16,entertainment,0
2026-08-05,45.35,Travel,0
2026-08-05,311.26,entertainment,0
2026-08-05,98.69,Dining,1
2026-08-05,174.68,utilities,0
2026-08-05,21.14,Dining,0
2026-08-05,62.06,entertainment,0
2026-08-05,174.74,grocery,0
2026-08-05,249.08,Travel,0
2026-08-05,43.28,dining,0
2026-08-05,244.17,entertainment,0
2026-08-05,99.05,Dining,0
2026-08-05,22.59,dining,0
2026-08-05,222.51,Travel,0
2026-08-05,213.2,grocery,0
2026-08-05,143.9,electronics,0
2026-08-05,45.92,Travel,0
2026-08-05,218.11,travel ,0
2026-08-05,267.22,utilities,0
2026-08-05,229.09,Dining,1
2026-08-05,117.36,entertainment,0
2026-08-05,149.82,entertainment,0
2026-08-05,48.91,utilities,0
2026-08-05,73.74,Dining,0
2026-08-05,235.6,utilities,0
2026-08-05,164.97,entertainment,0
2026-08-05,71.78,entertainment,0
2026-08-05,103.27,travel ,0
2026-08-05,106.33,dining,0
2026-08-05,167.85,utilities,0
2026-08-05,237.58,grocery,0
2026-08-05,237.43,Dining,0
2026-08-05,128.9,grocery,0
2026-08-05,427.99,grocery,0
2026-08-05,150.18,electronics,0
2026-08-05,49.9,electronics,0
2026-08-05,163.38,travel ,0
2026-08-05,138.94,travel ,0
2026-08-05,147.87,GROCERY,0
2026-08-05,495.3,dining,0
2026-08-05,29.54,GROCERY,0
2026-08-05,209.42,GROCERY,0
2026-08-05,129.0,Travel,0
2026-08-05,361.33,Travel,0
2026-08-05,79.04,travel ,0
2026-08-05,178.27,Travel,0
2026-08-05,59.77,entertainment,0
2026-08-05,56.23,utilities,0
2026-08-05,394.31,electronics,0
2026-08-05,100.69,grocery,0
2026-08-05,93.54,GROCERY,0
2026-08-05,92.49,utilities,0
2026-08-05,170.44,travel ,0
2026-08-05,14.88,Dining,0
2026-08-05,112.52,Dining,0
2026-08-05,163.22,dining,0
2026-08-05,70.3,utilities,0
2026-08-05,287.57,Travel,0
2026-08-05,152.24,Travel,0
2026-08-05,142.65,Dining,0
2026-08-05,13.92,electronics,0
2026-08-05,104.5,entertainment,0
2026-08-05,60.24,dining,0
2026-08-05,118.93,GROCERY,0
2026-08-05,82.18,entertainment,0
2026-08-05,104.4,utilities,0
2026-08-05,110.36,GROCERY,0
2026-08-05,221.85,entertainment,0
2026-08-05,39.32,Dining,0
2026-08-05,22.53,travel ,0
2026-08-05,166.79,Dining,0
2026-08-05,70.62,dining,0
2026-08-05,36.59,utilities,0
2026-08-05,231.21,Travel,0
2026-08-05,107.82,electronics,0
2026-08-05,123.78,electronics,0
2026-08-05,82.07,entertainment,0
2026-08-05,184.37,Dining,0
2026-08-05,231.71,Dining,0
2026-08-05,313.37,entertainment,0
2026-08-05,41.38,Travel,0
2026-08-05,52.38,utilities,0
2026-08-05,17.29,Dining,0
2026-08-05,210.21,travel ,0
2026-08-05,262.73,Travel,0
2026-08-05,201.43,Dining,0
2026-08-05,103.61,entertainment,0
2026-08-05,272.03,Dining,0
2026-08-05,74.83,Travel,1
2026-08-05,333.99,electronics,1
2026-08-05,88.38,GROCERY,0
2026-08-05,160.79,dining,1
2026-08-05,95.87,dining,0
2026-08-05,69.69,grocery,0
2026-08-05,159.08,Travel,0
2026-08-05,270.74,grocery,0
2026-08-05,194.22,Travel,0
2026-08-05,20.47,Dining,0
2026-08-05,412.27,Travel,0
2026-08-05,110.72,Travel,0
2026-08-05,126.7,grocery,0
2026-08-05,240.09,electronics,0
2026-08-05,199.89,utilities,0
2026-08-05,221.64,utilities,0
2026-08-05,62.49,dining,0
2026-08-05,67.96,GROCERY,0
2026-08-05,51.82,utilities,0
2026-08-05,65.3,electronics,0
2026-08-05,98.17,electronics,0
2026-08-05,298.66,Dining,0
2026-08-05,237.42,utilities,0
2026-08-05,196.67,Dining,0
2026-08-05,49.64,grocery,0
2026-08-05,132.89,grocery,0
2026-08-05,216.96,entertainment,0
2026-08-05,149.22,entertainment,0
2026-08-05,94.79,Travel,0
2026-08-05,125.88,electronics,1
2026-08-05,206.63,travel ,0
2026-08-05,232.26,entertainment,0
2026-08-05,89.92,utilities,0
2026-08-05,128.86,entertainment,0
2026-08-05,154.14,electronics,0
2026-08-05,21.02,GROCERY,0
2026-08-05,51.72,electronics,0
2026-08-05,127.72,Dining,0
2026-08-05,113.91,utilities,0
2026-08-05,123.17,Travel,0
2026-08-05,87.23,electronics,0
2026-08-05,258.25,grocery,0
2026-08-05,289.55,entertainment,0
2026-08-05,171.84,dining,0
2026-08-05,148.84,entertainment,1
2026-08-05,102.44,dining,0
2026-08-05,137.63,utilities,0
2026-08-05,171.83,utilities,0
2026-08-05,61.88,entertainment,0
2026-08-05,520.07,Travel,0
2026-08-05,132.74,entertainment,1
2026-08-05,139.51,GROCERY,0
2026-08-05,132.93,entertainment,0
2026-08-05,64.71,electronics,0
2026-08-05,115.58,utilities,0
2026-08-05,67.98,dining,0
2026-08-05,22.68,Dining,1
2026-08-05,17.72,Dining,1
2026-08-05,N/A,GROCERY,0
2026-08-05,91.41,electronics,1
2026-08-05,41.24,electronics,0
2026-08-05,132.45,entertainment,0
2026-08-05,50.88,Travel,0
2026-08-05,167.16,utilities,0
2026-08-05,103.89,Dining,0
2026-08-05,33.22,dining,0
2026-08-05,147.13,Travel,0
2026-08-05,34.75,grocery,0
2026-08-05,124.6,Travel,0
2026-08-05,83.45,GROCERY,0
2026-08-05,91.86,travel ,0
2026-08-05,161.58,grocery,0
2026-08-05,175.71,electronics,0
2026-08-05,350.92,utilities,0
2026-08-05,69.77,utilities,0
2026-08-05,104.16,Dining,0
2026-08-05,200.69,dining,0
2026-08-05,117.62,Dining,0
2026-08-05,101.06,grocery,0
2026-08-05,50.62,Dining,0
2026-08-05,330.27,electronics,1
2026-08-05,N/A,utilities,0
2026-08-05,138.16,dining,0
2026-08-05,57.14,travel ,0
2026-08-05,175.13,electronics,0
2026-08-05,249.74,dining,0
2026-08-05,150.0,Travel,0
2026-08-05,40.27,utilities,0
2026-08-05,199.15,Dining,0
2026-08-05,143.65,Dining,0
2026-08-05,398.76,Travel,0
2026-08-05,65.6,utilities,0
2026-08-05,78.13,dining,1
2026-08-05,57.69,Travel,0
2026-08-05,23.99,grocery,0
2026-08-05,165.14,entertainment,0
2026-08-05,63.05,travel ,0
2026-08-05,292.62,utilities,0
2026-08-05,116.79,travel ,0
2026-08-05,158.89,GROCERY,0
2026-08-05,215.38,utilities,0
2026-08-05,313.93,grocery,0
2026-08-05,150.17,GROCERY,0
2026-08-05,41.18,entertainment,0
2026-08-05,265.68,dining,0
2026-08-05,43.19,GROCERY,0
2026-08-05,N/A,utilities,1
2026-08-05,79.05,Travel,0
2026-08-05,93.06,Travel,1
2026-08-05,333.09,utilities,0
2026-08-05,41.66,travel ,0
2026-08-05,53.11,travel ,0
2026-08-05,13.88,entertainment,0
2026-08-05,20.28,entertainment,0
2026-08-05,298.49,grocery,0
2026-08-05,45.7,utilities,0
2026-08-05,30.27,Travel,0
2026-08-05,106.42,electronics,0
2026-08-05,64.68,Dining,0
2026-08-05,83.92,electronics,0
2026-08-05,71.82,grocery,0
2026-08-05,92.84,Travel,1
2026-08-05,172.39,electronics,0
2026-08-05,56.6,Dining,0
2026-08-05,86.4,GROCERY,0
2026-08-05,52.7,travel ,0
2026-08-05,99.55,utilities,0
2026-08-05,52.78,Travel,0
2026-08-05,180.09,entertainment,0
2026-08-05,191.86,dining,0
2026-08-05,417.18,GROCERY,0
2026-08-05,147.87,electronics,1
2026-08-05,145.17,grocery,0
2026-08-05,56.22,electronics,0
2026-08-05,118.68,Dining,0
2026-08-05,66.74,Dining,0
2026-08-05,162.46,grocery,0
2026-08-05,75.56,entertainment,0
2026-08-05,20.98,GROCERY,0
2026-08-05,154.48,Dining,0
2026-08-05,178.83,grocery,0
2026-08-05,67.21,Travel,0
2026-08-05,80.62,GROCERY,0
2026-08-05,13.77,Dining,0
2026-08-05,50.69,utilities,0
2026-08-05,73.91,grocery,0
2026-08-05,269.95,Dining,0
2026-08-05,90.74,electronics,0
2026-08-05,248.14,grocery,0
2026-08-05,114.16,utilities,0
2026-08-05,127.75,GROCERY,0
2026-08-05,43.45,Dining,0
2026-08-05,136.27,utilities,1
2026-08-05,304.31,Dining,0
2026-08-05,66.5,Dining,0
2026-08-05,270.21,travel ,0
2026-08-05,139.16,Dining,0
2026-08-05,93.51,entertainment,0
2026-08-05,205.94,electronics,0
2026-08-05,183.65,electronics,0
2026-08-05,69.55,electronics,0
2026-08-05,86.64,dining,0
2026-08-05,280.16,grocery,0
2026-08-05,90.5,travel ,0
2026-08-05,227.54,travel ,1
2026-08-05,29.02,travel ,0
2026-08-05,122.45,GROCERY,0
2026-08-05,106.79,Travel,0
2026-08-05,94.86,utilities,0
2026-08-05,151.92,electronics,0
2026-08-05,164.97,Dining,0
2026-08-05,36.88,grocery,0
2026-08-05,209.14,Dining,0
2026-08-05,281.08,travel ,0
2026-08-05,85.67,utilities,0
2026-08-05,81.49,electronics,0
2026-08-05,219.0,electronics,0
2026-08-05,79.53,utilities,0
2026-08-05,97.86,travel ,0
2026-08-05,304.07,GROCERY,0
2026-08-05,146.1,grocery,0
2026-08-05,174.38,utilities,0
2026-08-05,N/A,dining,0
2026-08-05,102.09,Travel,0
2026-08-05,343.25,utilities,0
2026-08-05,93.39,travel ,0
2026-08-05,137.25,grocery,0
2026-08-05,244.36,dining,0
2026-08-05,226.47,entertainment,0
2026-08-05,379.65,electronics,0
2026-08-05,7.22,dining,1
2026-08-05,19.45,travel ,0
2026-08-05,467.78,travel ,0
2026-08-05,42.25,utilities,0
2026-08-05,120.59,Dining,0
2026-08-05,63.62,utilities,0
2026-08-05,149.55,entertainment,0
2026-08-05,104.55,grocery,0
2026-08-05,27.48,utilities,0
2026-08-05,222.04,travel ,0
2026-08-05,35.19,entertainment,0
2026-08-05,41.51,GROCERY,0
