transaction_date,amount,merchant_category,is_flagged
2026-08-04,354.76,grocery,0
2026-08-04,106.42,entertainment,0
2026-08-04,95.91,Travel,0
2026-08-04,94.01,electronics,0
2026-08-04,177.4,grocery,0
2026-08-04,206.79,grocery,0
2026-08-04,15.21,GROCERY,0
2026-08-04,203.49,dining,0
2026-08-04,174.52,entertainment,0
2026-08-04,85.55,Travel,0
2026-08-04,288.09,travel ,0
2026-08-04,77.58,entertainment,0
2026-08-04,103.35,grocery,0
2026-08-04,163.59,Travel,0
2026-08-04,299.4,utilities,0
2026-08-04,229.64,GROCERY,0
2026-08-04,255.36,travel ,0
2026-08-04,130.4,entertainment,0
2026-08-04,201.65,Travel,0
2026-08-04,311.42,Travel,0
2026-08-04,411.86,travel ,0
2026-08-04,192.73,GROCERY,0
2026-08-04,88.34,utilities,0
2026-08-04,198.2,grocery,0
2026-08-04,74.38,entertainment,0
2026-08-04,235.11,GROCERY,0
2026-08-04,125.84,travel ,0
2026-08-04,135.74,travel ,0
2026-08-04,44.99,utilities,0
2026-08-04,128.27,Travel,0
2026-08-04,71.25,grocery,0
2026-08-04,165.93,electronics,0
2026-08-04,69.47,GROCERY,0
2026-08-04,205.14,entertainment,0
2026-08-04,173.22,travel ,0
2026-08-04,35.22,GROCERY,0
2026-08-04,83.66,travel ,0
2026-08-04,80.91,grocery,0
2026-08-04,111.85,Dining,0
2026-08-04,240.3,electronics,0
2026-08-04,79.0,utilities,0
2026-08-04,257.39,Dining,0
2026-08-04,275.91,utilities,0
2026-08-04,103.06,utilities,0
2026-08-04,84.53,travel ,0
2026-08-04,195.12,GROCERY,0
2026-08-04,109.31,grocery,0
2026-08-04,353.87,electronics,0
2026-08-04,107.87,GROCERY,0
2026-08-04,116.03,Travel,0
2026-08-04,203.03,Travel,0
2026-08-04,98.31,GROCERY,0
2026-08-04,36.28,dining,0
2026-08-04,240.42,travel ,0
2026-08-04,30.08,Travel,0
2026-08-04,113.93,utilities,0
2026-08-04,91.97,GROCERY,0
2026-08-04,104.21,utilities,0
2026-08-04,154.94,GROCERY,0
2026-08-04,N/A,utilities,0
2026-08-04,243.58,utilities,0
2026-08-04,192.8,Travel,0
2026-08-04,212.84,dining,0
2026-08-04,332.62,dining,0
2026-08-04,170.95,entertainment,0
2026-08-04,344.09,GROCERY,0
2026-08-04,93.96,GROCERY,0
2026-08-04,81.29,GROCERY,0
2026-08-04,115.99,dining,1
2026-08-04,391.07,utilities,0
2026-08-04,120.04,Travel,0
2026-08-04,64.59,grocery,1
2026-08-04,173.31,GROCERY,0
2026-08-04,77.04,entertainment,0
2026-08-04,169.29,Dining,0
2026-08-04,148.34,entertainment,0
2026-08-04,161.55,GROCERY,1
2026-08-04,90.71,travel ,0
2026-08-04,145.43,entertainment,0
2026-08-04,37.65,Dining,0
2026-08-04,346.18,dining,0
2026-08-04,156.55,entertainment,0
2026-08-04,202.91,travel ,0
2026-08-04,331.57,electronics,0
2026-08-04,272.26,Travel,0
2026-08-04,84.88,utilities,0
2026-08-04,217.98,Dining,0
2026-08-04,85.94,electronics,0
2026-08-04,20.17,dining,0
2026-08-04,177.19,grocery,0
2026-08-04,256.59,grocery,0
2026-08-04,32.78,utilities,0
2026-08-04,110.15,Dining,0
2026-08-04,229.48,electronics,0
2026-08-04,241.26,entertainment,0
2026-08-04,98.07,travel ,0
2026-08-04,53.56,dining,0
2026-08-04,203.89,grocery,0
2026-08-04,156.23,utilities,0
2026-08-04,169.59,travel ,0
2026-08-04,278.79,travel ,0
2026-08-04,61.76,dining,0
2026-08-04,82.29,GROCERY,0
2026-08-04,239.62,travel ,0
2026-08-04,59.19,electronics,0
2026-08-04,272.75,Dining,0
2026-08-04,245.53,GROCERY,0
2026-08-04,200.54,travel ,0
2026-08-04,201.87,Dining,0
2026-08-04,48.15,electronics,0
2026-08-04,117.93,electronics,0
2026-08-04,267.37,entertainment,1
2026-08-04,63.43,utilities,0
2026-08-04,90.77,grocery,0
2026-08-04,57.44,dining,0
2026-08-04,144.93,Dining,0
2026-08-04,32.96,entertainment,0
2026-08-04,190.97,utilities,0
2026-08-04,260.94,Travel,0
2026-08-04,150.01,grocery,0
2026-08-04,498.97,dining,0
2026-08-04,52.89,dining,0
2026-08-04,103.05,Travel,0
2026-08-04,6.9,utilities,0
2026-08-04,68.07,utilities,0
2026-08-04,104.79,electronics,0
2026-08-04,91.92,Travel,0
2026-08-04,171.7,travel ,0
2026-08-04,90.09,travel ,0
2026-08-04,142.0,travel ,0
2026-08-04,315.89,entertainment,0
2026-08-04,234.39,grocery,0
2026-08-04,162.27,utilities,0
2026-08-04,56.16,dining,0
2026-08-04,134.51,electronics,0
2026-08-04,81.26,utilities,0
2026-08-04,30.47,dining,0
2026-08-04,102.98,utilities,0
2026-08-04,64.12,travel ,0
2026-08-04,104.67,electronics,0
2026-08-04,341.14,GROCERY,0
2026-08-04,266.82,dining,0
2026-08-04,76.74,Travel,0
2026-08-04,87.95,Travel,0
2026-08-04,71.47,electronics,0
2026-08-04,333.12,Travel,0
2026-08-04,54.84,dining,0
2026-08-04,58.89,GROCERY,0
2026-08-04,106.89,dining,0
2026-08-04,479.87,Travel,0
2026-08-04,89.33,entertainment,0
2026-08-04,352.17,grocery,0
2026-08-04,123.73,entertainment,0
2026-08-04,99.51,dining,0
2026-08-04,109.03,travel ,0
2026-08-04,30.11,utilities,0
2026-08-04,204.6,travel ,0
2026-08-04,141.29,Travel,0
2026-08-04,359.29,Travel,0
2026-08-04,104.06,utilities,0
2026-08-04,10.04,grocery,0
2026-08-04,104.74,Dining,0
2026-08-04,285.67,utilities,1
2026-08-04,17.07,utilities,1
2026-08-04,136.24,travel ,0
2026-08-04,34.96,entertainment,0
2026-08-04,173.65,GROCERY,0
2026-08-04,114.75,grocery,0
2026-08-04,361.64,entertainment,0
2026-08-04,86.76,travel ,0
2026-08-04,103.01,entertainment,0
2026-08-04,39.26,GROCERY,0
2026-08-04,34.5,Travel,0
2026-08-04,129.29,GROCERY,0
2026-08-04,216.58,electronics,0
2026-08-04,65.16,electronics,0
2026-08-04,83.22,GROCERY,0
2026-08-04,221.68,grocery,0
2026-08-04,74.26,GROCERY,0
2026-08-04,86.65,Dining,0
2026-08-04,98.09,Dining,0
2026-08-04,108.62,entertainment,0
2026-08-04,213.42,entertainment,0
2026-08-04,117.23,travel ,0
2026-08-04,43.14,entertainment,0
2026-08-04,24.06,electronics,0
2026-08-04,27.02,utilities,0
2026-08-04,74.47,GROCERY,0
2026-08-04,326.39,travel ,0
2026-08-04,186.83,electronics,0
2026-08-04,95.93,GROCERY,0
2026-08-04,17.87,electronics,0
2026-08-04,334.5,travel ,0
2026-08-04,74.76,Dining,0
2026-08-04,81.78,electronics,0
2026-08-04,37.81,entertainment,0
2026-08-04,95.79,utilities,0
2026-08-04,99.01,dining,0
2026-08-04,70.06,utilities,0
2026-08-04,20.27,Dining,0
2026-08-04,192.13,Travel,0
2026-08-04,179.81,grocery,0
2026-08-04,N/A,Dining,0
2026-08-04,246.14,utilities,1
2026-08-04,136.33,grocery,0
2026-08-04,173.16,travel ,0
2026-08-04,76.92,travel ,0
2026-08-04,131.44,electronics,0
2026-08-04,16.57,travel ,0
2026-08-04,58.84,dining,0
2026-08-04,141.01,GROCERY,0
2026-08-04,142.1,GROCERY,0
2026-08-04,123.15,electronics,0
2026-08-04,62.42,dining,1
2026-08-04,193.01,Dining,0
2026-08-04,303.21,entertainment,0
2026-08-04,224.25,electronics,0
2026-08-04,60.17,Dining,1
2026-08-04,161.77,Dining,0
2026-08-04,121.44,GROCERY,0
2026-08-04,241.99,utilities,0
2026-08-04,138.31,dining,0
2026-08-04,175.02,GROCERY,0
2026-08-04,125.91,entertainment,0
2026-08-04,309.86,grocery,0
2026-08-04,45.86,grocery,0
2026-08-04,22.77,utilities,0
2026-08-04,44.17,grocery,0
2026-08-04,187.61,grocery,0
2026-08-04,26.52,utilities,0
2026-08-04,14.84,Dining,0
2026-08-04,112.78,Dining,0
2026-08-04,73.92,GROCERY,0
2026-08-04,298.08,electronics,1
2026-08-04,119.79,entertainment,0
2026-08-04,61.85,Travel,0
2026-08-04,49.66,dining,0
2026-08-04,36.72,Dining,0
2026-08-04,115.91,electronics,0
2026-08-04,28.99,GROCERY,0
2026-08-04,129.31,Dining,0
2026-08-04,56.1,GROCERY,0
2026-08-04,94.14,utilities,0
2026-08-04,174.58,dining,0
2026-08-04,9.38,dining,0
2026-08-04,259.41,utilities,0
2026-08-04,215.91,GROCERY,0
2026-08-04,31.72,dining,1
2026-08-04,125.84,utilities,0
2026-08-04,31.06,grocery,0
2026-08-04,68.78,Travel,0
2026-08-04,71.66,grocery,0
2026-08-04,71.34,dining,0
2026-08-04,119.29,electronics,0
2026-08-04,46.51,entertainment,0
2026-08-04,305.04,travel ,0
2026-08-04,55.46,electronics,0
2026-08-04,258.86,GROCERY,0
2026-08-04,203.02,grocery,0
2026-08-04,230.41,Travel,0
2026-08-04,339.24,GROCERY,0
2026-08-04,319.96,entertainment,0
2026-08-04,226.79,dining,0
2026-08-04,27.67,dining,0
2026-08-04,58.29,entertainment,0
2026-08-04,45.7,GROCERY,0
2026-08-04,120.82,dining,0
2026-08-04,137.26,GROCERY,0
2026-08-04,62.54,Travel,0
2026-08-04,426.51,grocery,0
2026-08-04,120.25,grocery,0
2026-08-04,183.26,entertainment,0
2026-08-04,46.22,GROCERY,0
2026-08-04,135.28,dining,0
2026-08-04,42.58,grocery,0
2026-08-04,59.93,dining,1
2026-08-04,113.94,Dining,0
2026-08-04,131.78,grocery,0
2026-08-04,289.07,travel ,0
2026-08-04,N/A,Travel,0
2026-08-04,135.6,GROCERY,0
2026-08-04,66.1,utilities,0
2026-08-04,144.62,Dining,0
2026-08-04,221.91,utilities,0
2026-08-04,51.11,travel ,0
2026-08-04,205.38,dining,0
2026-08-04,94.64,GROCERY,0
2026-08-04,109.7,Travel,0
2026-08-04,37.83,electronics,0
2026-08-04,90.08,entertainment,0
2026-08-04,65.82,Dining,0
2026-08-04,372.03,Travel,0
2026-08-04,178.49,electronics,0
2026-08-04,374.52,Travel,0
2026-08-04,60.31,GROCERY,0
2026-08-04,160.59,GROCERY,0
2026-08-04,160.25,grocery,0
2026-08-04,79.56,dining,0
2026-08-04,118.8,Dining,0
2026-08-04,428.66,utilities,0
2026-08-04,77.86,entertainment,0
2026-08-04,199.76,dining,0
2026-08-04,147.55,GROCERY,0
2026-08-04,29.27,utilities,0
2026-08-04,83.95,Travel,0
2026-08-04,174.39,Travel,0
2026-08-04,707.96,electronics,0
2026-08-04,157.62,electronics,1
2026-08-04,220.19,travel ,0
2026-08-04,206.91,GROCERY,0
2026-08-04,47.45,travel ,0
2026-08-04,272.64,dining,0
2026-08-04,55.53,electronics,0
2026-08-04,111.24,Travel,0
2026-08-04,96.37,dining,0
2026-08-04,177.77,Travel,0
2026-08-04,121.9,GROCERY,1
2026-08-04,159.77,electronics,0
2026-08-04,37.14,entertainment,0
2026-08-04,87.09,GROCERY,0
2026-08-04,188.31,grocery,0
2026-08-04,187.18,dining,0
2026-08-04,266.43,travel ,0
2026-08-04,158.2,travel ,0
2026-08-04,9.63,Dining,0
2026-08-04,53.16,utilities,0
2026-08-04,144.14,grocery,0
2026-08-04,122.7,Travel,0
2026-08-04,254.97,travel ,0
2026-08-04,162.08,travel ,0
2026-08-04,106.76,utilities,1
2026-08-04,107.67,electronics,0
2026-08-04,42.87,dining,0
2026-08-04,21.1,Travel,0
2026-08-04,285.19,GROCERY,0
2026-08-04,48.55,electronics,0
2026-08-04,206.1,entertainment,0
2026-08-04,32.13,entertainment,0
2026-08-04,134.72,utilities,0
2026-08-04,152.1,travel ,0
2026-08-04,149.83,GROCERY,0
2026-08-04,98.06,dining,0
2026-08-04,210.94,Travel,0
2026-08-04,26.18,grocery,0
2026-08-04,256.17,entertainment,0
2026-08-04,247.99,utilities,0
2026-08-04,65.14,Dining,0
2026-08-04,115.76,travel ,0
2026-08-04,116.89,dining,1
2026-08-04,50.72,Dining,0
2026-08-04,262.65,travel ,1
2026-08-04,242.3,GROCERY,0
2026-08-04,159.07,entertainment,0
2026-08-04,87.03,electronics,1
2026-08-04,79.86,GROCERY,0
2026-08-04,194.24,dining,0
2026-08-04,160.82,GROCERY,0
2026-08-04,125.21,entertainment,0
2026-08-04,222.61,dining,0
2026-08-04,25.91,entertainment,0
2026-08-04,285.3,travel ,0
2026-08-04,120.33,Dining,0
2026-08-04,166.24,travel ,0
2026-08-04,168.85,GROCERY,0
2026-08-04,184.51,Dining,1
2026-08-04,59.66,Travel,0
2026-08-04,232.68,dining,0
2026-08-04,112.68,dining,0
2026-08-04,55.14,dining,0
2026-08-04,232.61,utilities,0
2026-08-04,230.03,travel ,0
2026-08-04,83.31,entertainment,0
2026-08-04,138.48,grocery,0
2026-08-04,126.86,utilities,0
2026-08-04,77.32,GROCERY,1
2026-08-04,132.71,utilities,0
2026-08-04,104.26,Travel,1
2026-08-04,131.94,dining,0
2026-08-04,43.77,Dining,0
2026-08-04,228.24,Dining,0
2026-08-04,304.39,utilities,0
2026-08-04,N/A,Travel,0
2026-08-04,35.55,electronics,0
2026-08-04,170.92,Dining,0
2026-08-04,393.9,entertainment,0
2026-08-04,83.85,travel ,0
2026-08-04,71.89,utilities,1
2026-08-04,33.08,dining,0
2026-08-04,318.68,dining,0
2026-08-04,173.51,grocery,0
2026-08-04,215.1,Travel,0
2026-08-04,53.37,grocery,0
2026-08-04,139.23,GROCERY,0
2026-08-04,114.4,Dining,0
2026-08-04,417.89,entertainment,0
2026-08-04,38.04,travel ,0
2026-08-04,164.75,electronics,0
2026-08-04,145.74,Travel,1
2026-08-04,173.81,GROCERY,1
2026-08-04,209.52,entertainment,0
2026-08-04,59.33,Dining,0
2026-08-04,81.64,grocery,0
2026-08-04,116.08,utilities,0
2026-08-04,140.34,entertainment,0
2026-08-04,60.34,Travel,0
2026-08-04,129.4,utilities,0
2026-08-04,178.68,travel ,0
2026-08-04,280.59,grocery,0
2026-08-04,346.4,entertainment,0
2026-08-04,83.42,utilities,0
2026-08-04,252.82,Dining,0
2026-08-04,241.28,electronics,0
2026-08-04,198.33,grocery,0
2026-08-04,159.47,GROCERY,0
2026-08-04,194.91,Dining,0
2026-08-04,154.68,electronics,0
2026-08-04,183.05,travel ,0
2026-08-04,178.06,entertainment,0
2026-08-04,59.17,electronics,0
2026-08-04,107.8,grocery,0
2026-08-04,55.64,entertainment,0
2026-08-04,117.58,Travel,0
2026-08-04,72.57,travel ,0
2026-08-04,164.12,GROCERY,0
2026-08-04,45.87,entertainment,0
2026-08-04,67.28,utilities,0
2026-08-04,193.29,dining,1
2026-08-04,480.47,GROCERY,0
2026-08-04,89.54,Travel,0
2026-08-04,131.19,grocery,0
2026-08-04,253.21,GROCERY,0
2026-08-04,88.15,grocery,0
2026-08-04,91.84,Travel,0
2026-08-04,70.32,utilities,0
2026-08-04,113.28,dining,0
2026-08-04,231.34,GROCERY,0
2026-08-04,53.17,entertainment,0
2026-08-04,121.67,entertainment,0
2026-08-04,161.09,electronics,0
2026-08-04,105.45,grocery,0
2026-08-04,17.05,dining,0
2026-08-04,53.24,dining,0
2026-08-04,78.05,grocery,0
2026-08-04,112.94,GROCERY,0
2026-08-04,178.28,grocery,0
2026-08-04,132.61,GROCERY,0
2026-08-04,199.42,electronics,0
2026-08-04,223.43,GROCERY,0
2026-08-04,30.76,utilities,0
2026-08-04,66.38,Dining,0
2026-08-04,248.25,entertainment,0
2026-08-04,55.1,GROCERY,0
2026-08-04,271.85,dining,0
2026-08-04,26.32,travel ,0
2026-08-04,106.69,Dining,0
2026-08-04,222.75,utilities,0
2026-08-04,268.64,travel ,0
2026-08-04,170.04,Dining,0
2026-08-04,50.75,grocery,0
2026-08-04,180.04,grocery,0
