transaction_date,amount,merchant_category,is_flagged
2026-08-07,38.49,Dining,0
2026-08-07,308.46,utilities,0
2026-08-07,96.33,travel ,0
2026-08-07,123.84,utilities,0
2026-08-07,54.24,electronics,0
2026-08-07,295.48,travel ,0
2026-08-07,148.13,entertainment,0
2026-08-07,115.59,Travel,0
2026-08-07,73.79,grocery,0
2026-08-07,87.02,GROCERY,0
2026-08-07,458.68,entertainment,0
2026-08-07,490.72,Travel,0
2026-08-07,N/A,GROCERY,0
2026-08-07,32.29,Dining,0
2026-08-07,71.68,dining,0
2026-08-07,571.01,grocery,0
2026-08-07,114.54,dining,0
2026-08-07,28.76,Travel,0
2026-08-07,60.31,grocery,0
2026-08-07,81.73,grocery,0
2026-08-07,93.26,grocery,0
2026-08-07,175.57,Travel,0
2026-08-07,197.7,Dining,0
2026-08-07,44.14,Travel,0
2026-08-07,312.57,travel ,0
2026-08-07,66.94,GROCERY,0
2026-08-07,2.6,electronics,0
2026-08-07,92.98,entertainment,0
2026-08-07,33.51,utilities,0
2026-08-07,140.38,entertainment,0
2026-08-07,15.5,GROCERY,0
2026-08-07,69.32,travel ,0
2026-08-07,397.93,entertainment,0
2026-08-07,63.22,Dining,0
2026-08-07,101.06,grocery,0
2026-08-07,62.61,GROCERY,0
2026-08-07,107.55,Dining,0
2026-08-07,101.55,electronics,0
2026-08-07,21.29,entertainment,0
2026-08-07,71.78,electronics,0
2026-08-07,222.61,Dining,0
2026-08-07,666.75,grocery,0
2026-08-07,308.0,utilities,0
2026-08-07,57.02,electronics,0
2026-08-07,64.13,travel ,0
2026-08-07,301.37,GROCERY,0
2026-08-07,96.9,GROCERY,0
2026-08-07,208.38,GROCERY,0
2026-08-07,149.23,Dining,0
2026-08-07,164.36,Dining,0
2026-08-07,242.1,travel ,0
2026-08-07,78.88,GROCERY,0
2026-08-07,136.23,travel ,0
2026-08-07,127.66,entertainment,0
2026-08-07,140.0,travel ,0
2026-08-07,131.32,grocery,0
2026-08-07,61.75,grocery,0
2026-08-07,130.75,grocery,1
2026-08-07,196.78,GROCERY,0
2026-08-07,148.52,grocery,0
2026-08-07,112.13,entertainment,0
2026-08-07,144.86,electronics,0
2026-08-07,41.39,electronics,0
2026-08-07,160.53,Travel,0
2026-08-07,37.47,travel ,0
2026-08-07,147.64,grocery,0
2026-08-07,151.06,utilities,0
2026-08-07,45.81,grocery,0
2026-08-07,49.42,Travel,0
2026-08-07,253.44,entertainment,0
2026-08-07,143.64,travel ,0
2026-08-07,168.46,electronics,0
2026-08-07,102.03,dining,0
2026-08-07,330.57,GROCERY,0
2026-08-07,259.18,electronics,0
2026-08-07,176.51,grocery,0
2026-08-07,104.67,utilities,1
2026-08-07,159.15,utilities,0
2026-08-07,76.08,GROCERY,0
2026-08-07,32.47,dining,0
2026-08-07,52.5,GROCERY,0
2026-08-07,92.53,travel ,0
2026-08-07,172.09,electronics,0
2026-08-07,43.37,entertainment,0
2026-08-07,98.7,GROCERY,0
2026-08-07,125.06,dining,0
2026-08-07,69.33,travel ,0
2026-08-07,15.93,entertainment,0
2026-08-07,221.62,electronics,0
2026-08-07,151.59,grocery,0
2026-08-07,346.75,travel ,0
2026-08-07,62.58,Dining,1
2026-08-07,64.88,GROCERY,0
2026-08-07,15.7,electronics,0
2026-08-07,113.27,GROCERY,0
2026-08-07,26.78,electronics,0
2026-08-07,85.39,electronics,0
2026-08-07,211.08,Travel,0
2026-08-07,32.71,utilities,0
2026-08-07,94.0,GROCERY,0
2026-08-07,78.66,dining,0
2026-08-07,70.96,dining,1
2026-08-07,143.49,utilities,0
2026-08-07,152.87,entertainment,0
2026-08-07,176.49,utilities,0
2026-08-07,161.85,dining,0
2026-08-07,356.18,Travel,0
2026-08-07,121.68,Travel,0
2026-08-07,58.78,grocery,0
2026-08-07,96.26,utilities,0
2026-08-07,190.83,Travel,0
2026-08-07,138.99,electronics,0
2026-08-07,242.7,dining,0
2026-08-07,87.24,utilities,0
2026-08-07,69.43,GROCERY,0
2026-08-07,295.24,grocery,0
2026-08-07,40.41,dining,0
2026-08-07,366.09,dining,0
2026-08-07,155.41,Dining,0
2026-08-07,98.91,travel ,0
2026-08-07,129.43,electronics,0
2026-08-07,171.26,GROCERY,0
2026-08-07,435.32,Travel,0
2026-08-07,78.18,utilities,0
2026-08-07,94.77,grocery,0
2026-08-07,243.96,grocery,1
2026-08-07,171.51,Dining,0
2026-08-07,128.01,grocery,0
2026-08-07,213.27,GROCERY,0
2026-08-07,137.49,utilities,0
2026-08-07,133.89,Dining,0
2026-08-07,103.55,travel ,0
2026-08-07,123.86,entertainment,0
2026-08-07,47.82,grocery,0
2026-08-07,119.38,dining,0
2026-08-07,292.38,grocery,0
2026-08-07,31.13,Travel,0
2026-08-07,26.07,dining,0
2026-08-07,103.35,grocery,0
2026-08-07,144.79,GROCERY,0
2026-08-07,22.46,Travel,0
2026-08-07,95.49,dining,0
2026-08-07,194.83,electronics,0
2026-08-07,161.04,Travel,0
2026-08-07,155.67,Dining,0
2026-08-07,59.6,grocery,0
2026-08-07,23.59,dining,0
2026-08-07,42.59,Travel,0
2026-08-07,44.67,dining,0
2026-08-07,252.42,Dining,1
2026-08-07,173.83,grocery,0
2026-08-07,48.48,grocery,0
2026-08-07,41.64,grocery,0
2026-08-07,56.4,entertainment,1
2026-08-07,281.61,entertainment,0
2026-08-07,264.02,grocery,0
2026-08-07,116.85,Dining,0
2026-08-07,78.82,electronics,0
2026-08-07,187.94,travel ,0
2026-08-07,222.08,utilities,0
2026-08-07,147.29,Travel,0
2026-08-07,147.68,Dining,0
2026-08-07,41.22,GROCERY,0
2026-08-07,87.66,Travel,0
2026-08-07,71.59,travel ,0
2026-08-07,143.74,utilities,0
2026-08-07,62.11,travel ,0
2026-08-07,35.26,travel ,0
2026-08-07,44.02,electronics,1
2026-08-07,132.32,Dining,0
2026-08-07,75.22,grocery,0
2026-08-07,119.71,utilities,0
2026-08-07,102.65,Travel,0
2026-08-07,77.52,electronics,0
2026-08-07,92.13,Travel,0
2026-08-07,203.81,Dining,0
2026-08-07,53.45,Travel,0
2026-08-07,46.96,dining,0
2026-08-07,66.24,grocery,0
2026-08-07,103.55,electronics,0
2026-08-07,85.41,GROCERY,0
2026-08-07,395.44,travel ,0
2026-08-07,194.72,GROCERY,0
2026-08-07,53.54,GROCERY,0
2026-08-07,233.95,electronics,0
2026-08-07,75.46,utilities,0
2026-08-07,301.6,travel ,0
2026-08-07,54.23,travel ,0
2026-08-07,71.81,GROCERY,0
2026-08-07,239.15,travel ,0
2026-08-07,423.81,GROCERY,0
2026-08-07,129.43,utilities,0
2026-08-07,75.05,dining,0
2026-08-07,272.2,utilities,0
2026-08-07,88.79,entertainment,0
2026-08-07,48.8,GROCERY,0
2026-08-07,229.35,utilities,0
2026-08-07,116.45,grocery,0
2026-08-07,221.88,travel ,0
2026-08-07,19.11,GROCERY,0
2026-08-07,170.74,Travel,0
2026-08-07,71.6,entertainment,0
2026-08-07,258.45,Travel,0
2026-08-07,53.99,dining,0
2026-08-07,364.95,entertainment,0
2026-08-07,278.89,Dining,0
2026-08-07,102.07,utilities,0
2026-08-07,177.25,entertainment,0
2026-08-07,54.04,utilities,0
2026-08-07,83.61,Travel,0
2026-08-07,255.65,entertainment,0
2026-08-07,99.79,GROCERY,0
2026-08-07,219.0,dining,0
2026-08-07,50.29,Dining,0
2026-08-07,170.78,travel ,0
2026-08-07,173.61,dining,0
2026-08-07,66.4,utilities,0
2026-08-07,86.21,grocery,0
2026-08-07,32.94,entertainment,0
2026-08-07,59.78,dining,0
2026-08-07,125.67,Travel,0
2026-08-07,179.8,Travel,0
2026-08-07,44.56,grocery,0
2026-08-07,69.4,travel ,0
2026-08-07,73.2,grocery,0
2026-08-07,141.51,utilities,0
2026-08-07,78.39,Travel,0
2026-08-07,306.24,travel ,0
2026-08-07,234.63,GROCERY,0
2026-08-07,143.57,Dining,0
2026-08-07,89.97,dining,0
2026-08-07,261.11,electronics,0
2026-08-07,108.39,Travel,0
2026-08-07,167.83,travel ,0
2026-08-07,29.72,Dining,0
2026-08-07,160.67,Dining,0
2026-08-07,57.59,travel ,0
2026-08-07,142.16,Travel,0
2026-08-07,78.28,electronics,0
2026-08-07,26.63,travel ,0
2026-08-07,187.22,GROCERY,0
2026-08-07,68.04,utilities,0
2026-08-07,45.49,travel ,0
2026-08-07,109.05,entertainment,0
2026-08-07,57.45,GROCERY,0
2026-08-07,87.13,electronics,0
2026-08-07,99.13,grocery,0
2026-08-07,149.55,dining,1
2026-08-07,182.38,dining,0
2026-08-07,16.37,dining,0
2026-08-07,169.06,Travel,1
2026-08-07,170.85,GROCERY,0
2026-08-07,35.95,electronics,0
2026-08-07,336.09,utilities,0
2026-08-07,19.98,travel ,1
2026-08-07,104.22,grocery,0
2026-08-07,39.77,electronics,0
2026-08-07,178.53,GROCERY,0
2026-08-07,142.27,grocery,0
2026-08-07,175.72,grocery,0
2026-08-07,205.16,GROCERY,0
2026-08-07,20.11,GROCERY,0
2026-08-07,114.43,travel ,0
2026-08-07,247.95,GROCERY,0
2026-08-07,96.67,travel ,0
2026-08-07,117.81,Dining,1
2026-08-07,16.55,GROCERY,0
2026-08-07,208.37,dining,0
2026-08-07,200.01,electronics,0
2026-08-07,286.89,Travel,0
2026-08-07,89.95,grocery,0
2026-08-07,212.51,grocery,0
2026-08-07,306.18,GROCERY,0
2026-08-07,89.09,Travel,0
2026-08-07,52.03,travel ,0
2026-08-07,41.29,utilities,0
2026-08-07,53.0,electronics,0
2026-08-07,118.15,Dining,0
2026-08-07,59.92,Dining,0
2026-08-07,118.34,Travel,0
2026-08-07,200.2,Dining,0
2026-08-07,150.9,Dining,0
2026-08-07,166.78,grocery,1
